Date,Day_of_Week,Total_Sales,Day_of_Year,Is_Weekend,Num_Available_Flavors,BP,Banana,Beach Road,Black Licorice,Blue Moon,Bord,Brownie,CC,CCC,Cham,Cher Chzcke,Choc,Cinn,Coco,Coffee,DCC,DCFS,DT,Death,Dirt Cake,Dough,ET,Egg Nog,Fish Boil,Harley,MCC,MO,Mango Sorbet,Maple,Mocha Chip,Mocha Fudge Chzcake,Mudd,Newport,Oreo,Oreo Chz,P Pecan,PBC,Peanut Butter,Pist,Prail,Pumpkin,RB Float,Ras,Ras Sorbet,Rum Raisin,S Sorbet,Shark Week,Sticky Buns,Straw,T,V,Watermellon Sorbet,What the Tella
2025-04-30,Wednesday,0.0,120,False,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-05-01,Thursday,0.0,121,False,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-05-02,Friday,0.0,122,False,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-05-03,Saturday,0.0,123,True,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-05-04,Sunday,0.0,124,True,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-05-05,Monday,0.0,125,False,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-05-06,Tuesday,0.0,126,False,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-05-07,Wednesday,0.0,127,False,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-05-08,Thursday,0.0,128,False,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-05-09,Friday,0.0,129,False,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-05-10,Saturday,38.0,130,True,30,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,1.0,0.5,0.5,2.0,0.5,2.5,1.0,-1.0,3.0,1.0,-1.0,2.0,0.5,-1.0,-1.0,-1.0,2.5,2.5,-1.0,-1.0,2.5,-1.0,2.5,-1.0,2.5,-1.0,-1.0,2.5,-1.0,0.5,0.5,0.5,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,-1.0,2.5,-1.0,-1.0
2025-05-11,Sunday,38.0,131,True,30,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,1.0,0.5,0.5,2.0,0.5,2.5,1.0,-1.0,3.0,1.0,-1.0,2.0,0.5,-1.0,-1.0,-1.0,2.5,2.5,-1.0,-1.0,2.5,-1.0,2.5,-1.0,2.5,-1.0,-1.0,2.5,-1.0,0.5,0.5,0.5,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,-1.0,2.5,-1.0,-1.0
2025-05-12,Monday,7.67,132,False,29,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.67,-1.0,0.33,-1.0,-1.0,0.33,-1.0,0.33,-1.0,0.33,0.33,-1.0,0.33,0.67,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,0.33,-1.0,-1.0,0.33,-1.0,0.33,-1.0,-1.0,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,0.33,1.67,-1.0,-1.0
2025-05-13,Tuesday,7.67,133,False,29,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.67,-1.0,0.33,-1.0,-1.0,0.33,-1.0,0.33,-1.0,0.33,0.33,-1.0,0.33,0.67,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,0.33,-1.0,-1.0,0.33,-1.0,0.33,-1.0,-1.0,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,0.33,1.67,-1.0,-1.0
2025-05-14,Wednesday,7.67,134,False,29,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.67,-1.0,0.33,-1.0,-1.0,0.33,-1.0,0.33,-1.0,0.33,0.33,-1.0,0.33,0.67,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,0.33,-1.0,-1.0,0.33,-1.0,0.33,-1.0,-1.0,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,0.33,1.67,-1.0,-1.0
2025-05-15,Thursday,9.0,135,False,27,0.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.5,0.0,-1.0,0.0,0.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.5,0.5,-1.0,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.0,-1.0,2.5,-1.0,-1.0
2025-05-16,Friday,9.0,136,False,28,0.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.5,0.0,-1.0,0.0,0.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.5,0.5,-1.0,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.0,-1.0,2.5,-1.0,-1.0
2025-05-17,Saturday,10.0,137,True,26,0.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,0.5,0.0,-1.0,0.5,1.0,-1.0,0.5,1.0,-1.0,0.5,0.5,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.5,-1.0,0.5,-1.0,-1.0,0.5,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.5,2.0,-1.0,-1.0
2025-05-18,Sunday,10.0,138,True,28,0.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,0.5,0.0,-1.0,0.5,1.0,-1.0,0.5,1.0,-1.0,0.5,0.5,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.5,-1.0,0.5,-1.0,-1.0,0.5,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.5,2.0,-1.0,-1.0
2025-05-19,Monday,6.6,139,False,28,0.2,-1.0,-1.0,-1.0,0.2,0.2,-1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.2,0.2,0.6,-1.0,0.2,0.4,-1.0,0.0,0.2,-1.0,-1.0,-1.0,0.2,0.0,-1.0,0.2,0.2,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.2,-1.0,0.2,0.2,-1.0,0.2,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0.2,1.4,-1.0,-1.0
2025-05-20,Tuesday,6.6,140,False,27,0.2,-1.0,-1.0,-1.0,0.2,0.2,-1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.2,0.2,0.6,-1.0,0.2,0.4,-1.0,0.0,0.2,-1.0,-1.0,-1.0,0.2,0.0,-1.0,0.2,0.2,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.2,-1.0,0.2,0.2,-1.0,0.2,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0.2,1.4,-1.0,-1.0
2025-05-21,Wednesday,6.6,141,False,26,0.2,-1.0,-1.0,-1.0,0.2,0.2,-1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.2,0.2,0.6,-1.0,0.2,0.4,-1.0,0.0,0.2,-1.0,-1.0,-1.0,0.2,0.0,-1.0,0.2,0.2,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.2,-1.0,0.2,0.2,-1.0,0.2,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0.2,1.4,-1.0,-1.0
2025-05-22,Thursday,6.6,142,False,26,0.2,-1.0,-1.0,-1.0,0.2,0.2,-1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.2,0.2,0.6,-1.0,0.2,0.4,-1.0,0.0,0.2,-1.0,-1.0,-1.0,0.2,0.0,-1.0,0.2,0.2,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.2,-1.0,0.2,0.2,-1.0,0.2,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0.2,1.4,-1.0,-1.0
2025-05-23,Friday,6.6,143,False,26,0.2,-1.0,-1.0,-1.0,0.2,0.2,-1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.2,0.2,0.6,-1.0,0.2,0.4,-1.0,0.0,0.2,-1.0,-1.0,-1.0,0.2,0.0,-1.0,0.2,0.2,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.2,-1.0,0.2,0.2,-1.0,0.2,-1.0,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0.2,1.4,-1.0,-1.0
2025-05-24,Saturday,31.0,144,True,30,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0
2025-05-25,Sunday,15.0,145,True,30,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-05-26,Monday,11.67,146,False,30,0.33,-1.0,-1.0,-1.0,0.33,0.33,-1.0,0.33,0.67,0.33,0.33,0.33,-1.0,0.33,0.33,0.33,-1.0,-1.0,0.33,-1.0,0.33,2.0,-1.0,-1.0,-1.0,0.33,0.33,-1.0,-1.0,0.33,-1.0,0.67,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,0.33,0.33,-1.0,0.33,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,0.33,0.33,1.0,-1.0,-1.0
2025-05-27,Tuesday,11.67,147,False,30,0.33,-1.0,-1.0,-1.0,0.33,0.33,-1.0,0.33,0.67,0.33,0.33,0.33,-1.0,0.33,0.33,0.33,-1.0,-1.0,0.33,-1.0,0.33,2.0,-1.0,-1.0,-1.0,0.33,0.33,-1.0,-1.0,0.33,-1.0,0.67,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,0.33,0.33,-1.0,0.33,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,0.33,0.33,1.0,-1.0,-1.0
2025-05-28,Wednesday,11.67,148,False,30,0.33,-1.0,-1.0,-1.0,0.33,0.33,-1.0,0.33,0.67,0.33,0.33,0.33,-1.0,0.33,0.33,0.33,-1.0,-1.0,0.33,-1.0,0.33,2.0,-1.0,-1.0,-1.0,0.33,0.33,-1.0,-1.0,0.33,-1.0,0.67,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,0.33,0.33,-1.0,0.33,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,0.33,0.33,1.0,-1.0,-1.0
2025-05-29,Thursday,4.0,149,False,28,0.0,-1.0,-1.0,-1.0,0.5,0.0,-1.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,-1.0,0.5,0.5,-1.0,0.0,0.5,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.5,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.5,-1.0,-1.0
2025-05-30,Friday,4.0,150,False,29,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,0.5,0.5,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0
2025-05-31,Saturday,10.33,151,True,29,0.67,-1.0,-1.0,-1.0,0.33,0.33,-1.0,-1.0,0.67,0.33,0.33,-1.0,-1.0,0.67,0.33,0.67,-1.0,-1.0,1.0,-1.0,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,0.33,0.33,-1.0,0.33,-1.0,0.33,-1.0,-1.0,0.33,-1.0,0.33,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-06-01,Sunday,10.33,152,True,29,0.67,-1.0,-1.0,-1.0,0.33,0.33,-1.0,-1.0,0.67,0.33,0.33,-1.0,-1.0,0.67,0.33,0.67,-1.0,-1.0,1.0,-1.0,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,0.33,0.33,-1.0,0.33,-1.0,0.33,-1.0,-1.0,0.33,-1.0,0.33,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-06-02,Monday,10.33,153,False,29,0.67,-1.0,-1.0,-1.0,0.33,0.33,-1.0,-1.0,0.67,0.33,0.33,-1.0,-1.0,0.67,0.33,0.67,-1.0,-1.0,1.0,-1.0,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,0.33,0.33,-1.0,0.33,-1.0,0.33,-1.0,-1.0,0.33,-1.0,0.33,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-06-03,Tuesday,9.5,154,False,30,0.25,-1.0,-1.0,-1.0,0.5,0.25,-1.0,0.25,0.5,0.25,0.25,0.25,-1.0,0.25,-1.0,0.75,0.75,0.25,0.25,-1.0,0.5,0.25,-1.0,-1.0,-1.0,0.5,0.5,-1.0,-1.0,0.5,-1.0,0.25,-1.0,0.25,-1.0,-1.0,0.25,-1.0,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,-1.0,-1.0,0.25,1.0,-1.0,-1.0
2025-06-04,Wednesday,9.5,155,False,29,0.25,-1.0,-1.0,-1.0,0.5,0.25,-1.0,0.25,0.5,0.25,0.25,0.25,-1.0,0.25,-1.0,0.75,0.75,0.25,0.25,-1.0,0.5,0.25,-1.0,-1.0,-1.0,0.5,0.5,-1.0,-1.0,0.5,-1.0,0.25,-1.0,0.25,-1.0,-1.0,0.25,-1.0,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,-1.0,-1.0,0.25,1.0,-1.0,-1.0
2025-06-05,Thursday,9.5,156,False,30,0.25,-1.0,-1.0,-1.0,0.5,0.25,-1.0,0.25,0.5,0.25,0.25,0.25,-1.0,0.25,-1.0,0.75,0.75,0.25,0.25,-1.0,0.5,0.25,-1.0,-1.0,-1.0,0.5,0.5,-1.0,-1.0,0.5,-1.0,0.25,-1.0,0.25,-1.0,-1.0,0.25,-1.0,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,-1.0,-1.0,0.25,1.0,-1.0,-1.0
2025-06-06,Friday,9.5,157,False,29,0.25,-1.0,-1.0,-1.0,0.5,0.25,-1.0,0.25,0.5,0.25,0.25,0.25,-1.0,0.25,-1.0,0.75,0.75,0.25,0.25,-1.0,0.5,0.25,-1.0,-1.0,-1.0,0.5,0.5,-1.0,-1.0,0.5,-1.0,0.25,-1.0,0.25,-1.0,-1.0,0.25,-1.0,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,-1.0,-1.0,0.25,1.0,-1.0,-1.0
2025-06-07,Saturday,23.0,158,True,30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,3.0,-1.0,-1.0
2025-06-08,Sunday,9.33,159,True,32,0.33,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,-1.0,0.67,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,0.33,0.33,0.33,-1.0,0.33,0.33,-1.0,-1.0,-1.0,-1.0,1.33,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,1.67,-1.0,-1.0,-1.0,1.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-09,Monday,9.33,160,False,32,0.33,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,-1.0,0.67,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,0.33,0.33,0.33,-1.0,0.33,0.33,-1.0,-1.0,-1.0,-1.0,1.33,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,1.67,-1.0,-1.0,-1.0,1.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-10,Tuesday,9.33,161,False,32,0.33,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,-1.0,0.67,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,0.33,0.33,0.33,-1.0,0.33,0.33,-1.0,-1.0,-1.0,-1.0,1.33,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,1.67,-1.0,-1.0,-1.0,1.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-11,Wednesday,13.0,162,False,32,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-12,Thursday,9.0,163,False,32,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-06-13,Friday,12.0,164,False,32,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,0.5,0.25,0.25,0.5,-1.0,0.25,0.25,0.75,0.25,0.5,0.75,-1.0,0.5,0.5,-1.0,-1.0,0.25,0.25,1.0,-1.0,-1.0,0.25,-1.0,0.75,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,0.25,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,-1.0,0.25,0.5,1.25,-1.0,-1.0
2025-06-14,Saturday,12.0,165,True,32,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,0.5,0.25,0.25,0.5,-1.0,0.25,0.25,0.75,0.25,0.5,0.75,-1.0,0.5,0.5,-1.0,-1.0,0.25,0.25,1.0,-1.0,-1.0,0.25,-1.0,0.75,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,0.25,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,-1.0,0.25,0.5,1.25,-1.0,-1.0
2025-06-15,Sunday,12.0,166,True,32,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,0.5,0.25,0.25,0.5,-1.0,0.25,0.25,0.75,0.25,0.5,0.75,-1.0,0.5,0.5,-1.0,-1.0,0.25,0.25,1.0,-1.0,-1.0,0.25,-1.0,0.75,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,0.25,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,-1.0,0.25,0.5,1.25,-1.0,-1.0
2025-06-16,Monday,12.0,167,False,33,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,0.5,0.25,0.25,0.5,-1.0,0.25,0.25,0.75,0.25,0.5,0.75,-1.0,0.5,0.5,-1.0,-1.0,0.25,0.25,1.0,-1.0,-1.0,0.25,-1.0,0.75,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,0.25,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,-1.0,0.25,0.5,1.25,-1.0,-1.0
2025-06-17,Tuesday,14.0,168,False,30,0.67,-1.0,-1.0,-1.0,0.33,0.33,-1.0,0.33,0.67,0.33,-1.0,-1.0,0.33,0.33,0.33,0.33,-1.0,0.33,0.67,-1.0,0.67,0.33,-1.0,-1.0,0.33,0.67,-1.0,-1.0,0.33,0.33,-1.0,-1.0,-1.0,0.67,-1.0,-1.0,1.0,0.67,0.33,0.33,-1.0,0.33,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,0.33,-1.0,2.33,-1.0,-1.0
2025-06-18,Wednesday,14.0,169,False,29,0.67,-1.0,-1.0,-1.0,0.33,0.33,-1.0,0.33,0.67,0.33,-1.0,-1.0,0.33,0.33,0.33,0.33,-1.0,0.33,0.67,-1.0,0.67,0.33,-1.0,-1.0,0.33,0.67,-1.0,-1.0,0.33,0.33,-1.0,-1.0,-1.0,0.67,-1.0,-1.0,1.0,0.67,0.33,0.33,-1.0,0.33,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,0.33,-1.0,2.33,-1.0,-1.0
